-46.88351009276535	-15.092487272092157
-47.25490877893186	-12.86409222822138
-45.955013377349076	-8.964400901447505
-45.212216005016046	-5.064709574673671
-41.498229143350926	-1.3507178348890534
-40.01263439868488	1.8061751439278737
-38.34134031093558	5.5201668837125055
-35.555850164686746	9.419858210486353
-32.584660675354655	12.019652428335576
-28.313575784439763	15.362244994141733
-25.156686952024415	18.51913797295869
-21.81409877652581	22.233129712743292
-19.214307973360235	23.904425995646378
-14.571824396278842	24.6472243436033
-11.786334250029995	26.5042202134956
-10.672138191530465	28.361216083387916
